month,state,criminal justice,health,healthcare,immigrants,rent
2021-01,NH,50,78,49,13.0,77
2021-02,NH,62,75,48,12.0,80
2021-03,NH,88,79,51,28.0,86
2021-04,NH,79,67,45,21.0,88
2021-05,NH,45,66,50,14.0,94
2021-06,NH,45,66,45,11.0,93
2021-07,NH,48,64,40,11.0,92
2021-08,NH,41,68,43,14.0,86
2021-09,NH,76,78,51,22.0,86
2021-10,NH,81,73,45,24.0,75
2021-11,NH,65,76,50,21.0,72
2021-12,NH,40,71,46,10.0,65
2022-01,NH,83,85,57,15.0,79
2022-02,NH,56,84,52,16.0,76
2022-03,NH,69,81,51,13.0,85
2022-04,NH,66,84,48,19.0,83
2022-05,NH,45,77,45,16.0,77
2022-06,NH,55,76,46,15.0,81
2022-07,NH,32,69,44,11.0,80
2022-08,NH,49,75,52,12.0,74
2022-09,NH,79,80,49,42.0,73
2022-10,NH,67,78,47,21.0,63
2022-11,NH,60,79,48,18.0,60
2022-12,NH,41,73,44,16.0,56
2023-01,NH,55,85,48,17.0,66
2023-02,NH,57,85,49,14.0,73
2023-03,NH,47,85,49,17.0,72
2023-04,NH,46,80,50,12.0,75
2023-05,NH,56,78,46,24.0,74
2023-06,NH,47,74,48,11.0,72
2023-07,NH,22,69,44,14.0,73
2023-08,NH,45,75,48,15.0,73
2023-09,NH,70,82,52,23.0,70
2023-10,NH,69,88,49,25.0,59
2023-11,NH,42,81,51,22.0,60
2023-12,NH,48,71,40,28.0,59
2024-01,NH,41,88,53,36.0,66
2024-02,NH,48,85,58,35.0,64
2024-03,NH,60,85,53,42.0,64
2024-04,NH,59,80,51,26.0,65
2024-05,NH,60,83,44,19.0,64
2024-06,NH,27,72,41,19.0,65
2024-07,NH,28,71,47,24.0,66
2024-08,NH,41,78,51,27.0,63
2024-09,NH,60,87,52,68.0,61
2024-10,NH,48,88,55,46.0,56
2024-11,NH,64,85,54,60.0,53
2024-12,NH,46,79,100,25.0,52
2025-01,NH,39,100,58,53.0,61
2025-02,NH,60,94,58,55.0,62
2025-03,NH,56,93,57,40.0,62
2025-04,NH,63,89,54,47.0,66
2025-05,NH,49,85,49,36.0,69
2015-01,NJ,78,66,51,21.0,67
2015-02,NJ,82,70,48,22.0,68
2015-03,NJ,77,65,43,21.0,71
2015-04,NJ,95,69,44,25.0,78
2015-05,NJ,79,62,40,22.0,76
2015-06,NJ,57,64,39,18.0,76
2015-07,NJ,54,62,44,18.0,79
2015-08,NJ,57,61,42,18.0,77
2015-09,NJ,100,60,42,29.0,67
2015-10,NJ,86,65,45,33.0,63
2015-11,NJ,80,66,44,33.0,59
2015-12,NJ,69,61,42,27.0,54
2016-01,NJ,77,64,41,26.0,76
2016-02,NJ,77,67,45,30.0,81
2016-03,NJ,71,65,40,28.0,80
2016-04,NJ,81,64,40,26.0,84
2016-05,NJ,66,61,35,28.0,87
2016-06,NJ,52,56,35,24.0,87
2016-07,NJ,57,53,34,16.0,91
2016-08,NJ,67,58,36,15.0,87
2016-09,NJ,84,62,37,29.0,74
2016-10,NJ,88,60,40,31.0,70
2016-11,NJ,77,59,40,54.0,64
2016-12,NJ,64,55,35,26.0,60
2017-01,NJ,69,67,46,53.0,80
2017-02,NJ,75,63,41,100.0,78
2017-03,NJ,70,67,58,45.0,77
2017-04,NJ,70,61,39,31.0,85
2017-05,NJ,68,61,51,28.0,83
2017-06,NJ,50,61,43,22.0,84
2017-07,NJ,51,59,47,15.0,87
2017-08,NJ,53,60,39,15.0,86
2017-09,NJ,80,59,42,28.0,72
2017-10,NJ,83,61,41,26.0,69
2017-11,NJ,72,64,46,24.0,66
2017-12,NJ,61,54,37,22.0,61
2018-01,NJ,76,67,45,37.0,75
2018-02,NJ,72,65,43,32.0,77
2018-03,NJ,63,62,38,25.0,79
2018-04,NJ,72,63,41,31.0,84
2018-05,NJ,65,60,37,33.0,79
2018-06,NJ,43,59,35,50.0,81
2018-07,NJ,44,59,36,25.0,91
2018-08,NJ,48,65,38,19.0,87
2018-09,NJ,83,62,37,23.0,76
2018-10,NJ,81,69,41,44.0,71
2018-11,NJ,70,60,38,41.0,64
2018-12,NJ,69,57,32,33.0,64
2019-01,NJ,76,69,42,46.0,91
2019-02,NJ,65,70,40,34.0,80
2019-03,NJ,65,67,38,31.0,82
2019-04,NJ,75,65,39,30.0,78
2019-05,NJ,64,61,34,28.0,80
2019-06,NJ,48,61,33,32.0,86
2019-07,NJ,46,64,33,30.0,90
2019-08,NJ,50,64,33,20.0,86
2019-09,NJ,83,65,34,22.0,73
2019-10,NJ,71,73,38,28.0,73
2019-11,NJ,63,64,36,27.0,63
2019-12,NJ,57,60,30,36.0,63
2020-01,NJ,74,71,39,24.0,77
2020-02,NJ,72,74,41,25.0,84
2020-03,NJ,52,83,48,24.0,64
2020-04,NJ,66,71,57,28.0,60
2020-05,NJ,60,64,48,25.0,75
2020-06,NJ,54,62,39,20.0,87
2020-07,NJ,47,69,35,16.0,90
2020-08,NJ,48,65,33,17.0,88
2020-09,NJ,68,70,36,24.0,74
2020-10,NJ,65,76,39,23.0,75
2020-11,NJ,51,65,37,21.0,64
2020-12,NJ,68,69,39,17.0,65
2021-01,NJ,61,96,45,24.0,76
2021-02,NJ,59,95,40,22.0,77
2021-03,NJ,54,87,46,31.0,90
2021-04,NJ,52,77,39,27.0,89
2021-05,NJ,51,67,34,23.0,90
2021-06,NJ,39,68,36,16.0,88
2021-07,NJ,31,65,32,13.0,100
2021-08,NJ,46,71,36,18.0,89
2021-09,NJ,59,74,36,21.0,85
2021-10,NJ,55,75,39,23.0,79
2021-11,NJ,53,76,37,22.0,76
2021-12,NJ,43,80,38,13.0,70
2022-01,NJ,62,88,52,18.0,83
2022-02,NJ,59,83,50,18.0,87
2022-03,NJ,59,83,50,18.0,90
2022-04,NJ,63,81,45,28.0,83
2022-05,NJ,60,78,44,24.0,82
2022-06,NJ,44,76,41,18.0,83
2022-07,NJ,36,77,44,15.0,85
2022-08,NJ,51,79,46,15.0,90
2022-09,NJ,86,79,43,38.0,74
2022-10,NJ,71,80,43,26.0,67
2022-11,NJ,60,77,47,21.0,63
2022-12,NJ,57,76,39,21.0,59
2023-01,NJ,62,80,47,22.0,72
2023-02,NJ,64,86,49,23.0,70
2023-03,NJ,59,85,46,24.0,73
2023-04,NJ,56,79,44,20.0,74
2023-05,NJ,53,78,45,34.0,72
2023-06,NJ,43,77,44,20.0,78
2023-07,NJ,37,78,45,14.0,81
2023-08,NJ,43,82,48,17.0,79
2023-09,NJ,67,82,51,30.0,66
2023-10,NJ,65,87,48,31.0,61
2023-11,NJ,55,82,49,25.0,59
2023-12,NJ,50,75,46,25.0,55
2024-01,NJ,60,93,55,40.0,67
2024-02,NJ,62,94,59,40.0,62
2024-03,NJ,57,86,55,38.0,62
2024-04,NJ,62,89,52,32.0,68
2024-05,NJ,51,82,46,25.0,65
2024-06,NJ,41,81,41,25.0,68
2024-07,NJ,38,81,44,24.0,67
2024-08,NJ,42,82,48,31.0,66
2024-09,NJ,67,83,48,61.0,59
2024-10,NJ,63,88,48,48.0,54
2024-11,NJ,60,87,48,62.0,55
2024-12,NJ,53,89,100,27.0,53
2025-01,NJ,67,98,55,70.0,62
2025-02,NJ,61,100,55,67.0,62
2025-03,NJ,61,95,53,38.0,63
2025-04,NJ,59,93,51,41.0,65
2025-05,NJ,61,89,51,38.0,62
2015-01,NM,59,70,69,17.0,64
2015-02,NM,68,69,65,28.0,62
2015-03,NM,65,65,62,24.0,71
2015-04,NM,100,71,64,20.0,73
2015-05,NM,71,62,56,10.0,71
2015-06,NM,57,66,61,18.0,76
2015-07,NM,51,61,65,23.0,74
2015-08,NM,88,63,59,26.0,69
2015-09,NM,90,64,64,37.0,57
2015-10,NM,62,71,68,38.0,55
2015-11,NM,86,70,60,39.0,52
2015-12,NM,58,66,62,27.0,52
2016-01,NM,78,67,70,29.0,87
2016-02,NM,77,66,67,33.0,87
2016-03,NM,70,68,64,23.0,84
2016-04,NM,57,63,61,26.0,78
2016-05,NM,70,58,53,23.0,77
2016-06,NM,46,58,55,16.0,89
2016-07,NM,52,56,48,16.0,85
2016-08,NM,79,60,53,13.0,75
2016-09,NM,71,58,54,31.0,75
2016-10,NM,65,59,55,28.0,71
2016-11,NM,43,57,66,47.0,63
2016-12,NM,49,52,56,21.0,64
2017-01,NM,51,62,74,40.0,72
2017-02,NM,56,66,67,100.0,74
2017-03,NM,64,61,77,44.0,73
2017-04,NM,60,65,55,30.0,72
2017-05,NM,51,56,72,23.0,79
2017-06,NM,43,55,71,16.0,86
2017-07,NM,36,54,73,16.0,85
2017-08,NM,41,60,66,10.0,75
2017-09,NM,41,56,63,29.0,65
2017-10,NM,44,55,64,31.0,63
2017-11,NM,49,58,65,26.0,59
2017-12,NM,39,51,60,22.0,58
2018-01,NM,53,60,65,30.0,78
2018-02,NM,54,59,61,27.0,74
2018-03,NM,55,55,53,26.0,74
2018-04,NM,56,60,55,29.0,78
2018-05,NM,51,55,53,27.0,78
2018-06,NM,47,50,57,50.0,80
2018-07,NM,46,52,52,29.0,79
2018-08,NM,57,58,58,20.0,74
2018-09,NM,65,57,53,21.0,70
2018-10,NM,52,56,54,40.0,64
2018-11,NM,53,52,55,49.0,59
2018-12,NM,59,47,45,37.0,60
2019-01,NM,32,66,56,44.0,74
2019-02,NM,67,59,56,35.0,78
2019-03,NM,53,54,50,32.0,76
2019-04,NM,57,54,52,41.0,73
2019-05,NM,58,53,50,37.0,77
2019-06,NM,44,52,50,32.0,84
2019-07,NM,42,60,53,30.0,85
2019-08,NM,56,59,47,27.0,74
2019-09,NM,57,60,50,29.0,67
2019-10,NM,55,63,55,23.0,67
2019-11,NM,59,60,51,18.0,56
2019-12,NM,47,56,47,20.0,60
2020-01,NM,52,65,50,18.0,67
2020-02,NM,63,63,54,23.0,72
2020-03,NM,46,100,58,13.0,64
2020-04,NM,45,83,69,17.0,63
2020-05,NM,42,77,59,20.0,80
2020-06,NM,44,78,50,13.0,95
2020-07,NM,40,86,50,16.0,94
2020-08,NM,65,77,44,17.0,82
2020-09,NM,68,75,51,33.0,69
2020-10,NM,55,87,54,29.0,65
2020-11,NM,49,88,54,22.0,58
2020-12,NM,30,77,56,16.0,59
2021-01,NM,55,86,55,16.0,80
2021-02,NM,55,83,65,25.0,76
2021-03,NM,37,83,62,35.0,90
2021-04,NM,38,79,66,25.0,85
2021-05,NM,44,70,65,14.0,89
2021-06,NM,40,69,64,10.0,92
2021-07,NM,33,67,62,14.0,100
2021-08,NM,52,81,61,18.0,88
2021-09,NM,47,80,62,29.0,73
2021-10,NM,42,74,60,25.0,77
2021-11,NM,38,79,63,22.0,72
2021-12,NM,46,71,57,12.0,69
2022-01,NM,55,93,66,14.0,82
2022-02,NM,50,74,61,18.0,80
2022-03,NM,63,77,61,15.0,95
2022-04,NM,59,80,60,30.0,92
2022-05,NM,46,76,52,25.0,85
2022-06,NM,38,75,55,16.0,85
2022-07,NM,42,71,53,13.0,86
2022-08,NM,52,77,59,16.0,75
2022-09,NM,63,73,60,44.0,71
2022-10,NM,63,68,59,27.0,65
2022-11,NM,49,64,52,24.0,62
2022-12,NM,52,67,53,26.0,60
2023-01,NM,57,72,61,24.0,66
2023-02,NM,68,72,58,23.0,63
2023-03,NM,60,70,60,21.0,71
2023-04,NM,42,68,55,21.0,68
2023-05,NM,44,70,60,37.0,63
2023-06,NM,36,68,58,20.0,72
2023-07,NM,29,66,65,16.0,72
2023-08,NM,54,73,60,18.0,68
2023-09,NM,41,69,61,37.0,65
2023-10,NM,56,73,64,34.0,60
2023-11,NM,51,71,64,23.0,54
2023-12,NM,42,60,57,29.0,55
2024-01,NM,66,74,72,34.0,61
2024-02,NM,42,69,77,31.0,59
2024-03,NM,50,67,70,39.0,59
2024-04,NM,51,81,71,28.0,60
2024-05,NM,47,71,70,25.0,62
2024-06,NM,29,62,64,23.0,72
2024-07,NM,34,68,65,29.0,64
2024-08,NM,55,76,71,37.0,61
2024-09,NM,49,74,68,71.0,56
2024-10,NM,68,75,69,48.0,54
2024-11,NM,45,71,63,65.0,52
2024-12,NM,50,64,100,28.0,56
2025-01,NM,47,82,76,70.0,65
2025-02,NM,55,83,74,81.0,61
2025-03,NM,48,74,72,45.0,61
2025-04,NM,60,73,76,40.0,59
2025-05,NM,65,75,68,40.0,66
2015-01,NV,80,90,69,19.0,71
2015-02,NV,69,90,68,24.0,65
2015-03,NV,73,78,63,19.0,77
2015-04,NV,84,79,65,18.0,84
2015-05,NV,74,71,58,11.0,80
2015-06,NV,54,77,59,15.0,84
2015-07,NV,65,66,50,18.0,86
2015-08,NV,68,67,52,16.0,82
2015-09,NV,92,68,52,27.0,69
2015-10,NV,82,72,56,26.0,67
2015-11,NV,100,74,57,31.0,60
2015-12,NV,60,68,45,23.0,59
2016-01,NV,72,74,49,20.0,79
2016-02,NV,80,73,53,34.0,89
2016-03,NV,68,75,54,27.0,86
2016-04,NV,69,69,48,24.0,83
2016-05,NV,59,68,44,23.0,94
2016-06,NV,57,66,47,17.0,92
2016-07,NV,51,60,45,17.0,91
2016-08,NV,60,67,45,15.0,87
2016-09,NV,78,65,45,24.0,76
2016-10,NV,64,66,48,23.0,70
2016-11,NV,75,64,55,50.0,67
2016-12,NV,63,61,48,21.0,66
2017-01,NV,73,71,59,40.0,82
2017-02,NV,62,70,51,100.0,77
2017-03,NV,67,73,64,46.0,85
2017-04,NV,89,66,49,27.0,86
2017-05,NV,67,73,63,25.0,89
2017-06,NV,50,67,55,14.0,89
2017-07,NV,46,70,59,15.0,95
2017-08,NV,63,69,50,15.0,85
2017-09,NV,64,65,55,26.0,80
2017-10,NV,74,70,53,22.0,74
2017-11,NV,73,74,56,21.0,71
2017-12,NV,56,65,53,19.0,68
2018-01,NV,64,75,54,28.0,83
2018-02,NV,61,73,54,32.0,86
2018-03,NV,61,75,54,27.0,85
2018-04,NV,70,69,51,25.0,89
2018-05,NV,56,69,49,24.0,83
2018-06,NV,55,72,54,48.0,92
2018-07,NV,55,68,48,24.0,91
2018-08,NV,47,77,54,20.0,87
2018-09,NV,70,67,49,22.0,74
2018-10,NV,61,75,52,39.0,72
2018-11,NV,79,70,53,42.0,71
2018-12,NV,68,64,45,32.0,67
2019-01,NV,65,77,53,48.0,87
2019-02,NV,60,70,55,35.0,80
2019-03,NV,66,71,52,26.0,88
2019-04,NV,78,72,53,27.0,83
2019-05,NV,61,71,49,22.0,86
2019-06,NV,56,69,51,27.0,93
2019-07,NV,59,73,51,31.0,91
2019-08,NV,75,73,50,24.0,82
2019-09,NV,82,73,51,26.0,76
2019-10,NV,79,78,59,23.0,72
2019-11,NV,68,74,50,24.0,68
2019-12,NV,58,68,46,20.0,65
2020-01,NV,67,78,54,17.0,79
2020-02,NV,68,78,58,25.0,76
2020-03,NV,49,92,63,18.0,66
2020-04,NV,62,79,72,24.0,69
2020-05,NV,55,73,59,16.0,87
2020-06,NV,55,76,62,18.0,94
2020-07,NV,57,80,60,15.0,95
2020-08,NV,60,73,51,15.0,87
2020-09,NV,75,71,53,28.0,79
2020-10,NV,56,82,56,30.0,76
2020-11,NV,49,73,54,21.0,67
2020-12,NV,50,75,55,18.0,74
2021-01,NV,57,91,60,19.0,84
2021-02,NV,59,88,60,27.0,86
2021-03,NV,43,83,58,30.0,95
2021-04,NV,53,79,53,21.0,98
2021-05,NV,48,76,50,17.0,96
2021-06,NV,42,74,51,12.0,100
2021-07,NV,38,72,54,10.0,96
2021-08,NV,49,81,56,17.0,88
2021-09,NV,60,83,59,29.0,87
2021-10,NV,58,77,57,24.0,83
2021-11,NV,54,79,57,21.0,82
2021-12,NV,43,75,52,14.0,76
2022-01,NV,58,100,78,16.0,84
2022-02,NV,67,85,68,21.0,88
2022-03,NV,61,84,69,19.0,88
2022-04,NV,69,85,66,23.0,82
2022-05,NV,57,88,68,23.0,82
2022-06,NV,40,80,67,14.0,85
2022-07,NV,44,80,63,16.0,82
2022-08,NV,52,82,68,17.0,81
2022-09,NV,70,80,65,32.0,72
2022-10,NV,62,81,61,30.0,65
2022-11,NV,63,81,61,24.0,57
2022-12,NV,62,78,58,24.0,62
2023-01,NV,63,90,65,18.0,69
2023-02,NV,64,86,65,21.0,73
2023-03,NV,53,85,65,20.0,72
2023-04,NV,60,83,64,21.0,70
2023-05,NV,58,87,66,29.0,75
2023-06,NV,48,85,67,15.0,77
2023-07,NV,43,79,65,13.0,79
2023-08,NV,56,83,68,15.0,69
2023-09,NV,65,85,72,27.0,62
2023-10,NV,70,85,69,26.0,59
2023-11,NV,65,82,67,32.0,59
2023-12,NV,53,72,60,31.0,55
2024-01,NV,64,89,71,36.0,60
2024-02,NV,60,83,74,38.0,61
2024-03,NV,52,90,70,32.0,61
2024-04,NV,55,86,70,27.0,63
2024-05,NV,58,81,65,25.0,62
2024-06,NV,33,83,59,23.0,64
2024-07,NV,38,83,60,23.0,70
2024-08,NV,63,89,68,37.0,59
2024-09,NV,71,85,68,64.0,56
2024-10,NV,73,86,68,50.0,51
2024-11,NV,60,82,61,64.0,51
2024-12,NV,59,86,100,37.0,54
2025-01,NV,66,91,71,70.0,59
2025-02,NV,68,97,70,75.0,59
2025-03,NV,54,91,72,37.0,64
2025-04,NV,55,92,72,41.0,59
2025-05,NV,59,90,67,37.0,58
2015-01,NY,69,61,40,26.0,69
2015-02,NY,76,64,36,22.0,66
2015-03,NY,73,64,39,23.0,71
2015-04,NY,71,63,38,21.0,74
2015-05,NY,65,59,34,21.0,72
2015-06,NY,51,57,37,18.0,77
2015-07,NY,51,56,35,17.0,79
2015-08,NY,56,58,35,17.0,77
2015-09,NY,79,60,36,25.0,67
2015-10,NY,76,64,39,28.0,60
2015-11,NY,69,68,42,37.0,58
2015-12,NY,60,62,39,31.0,54
2016-01,NY,66,63,39,29.0,77
2016-02,NY,86,70,42,29.0,75
2016-03,NY,80,70,41,29.0,78
2016-04,NY,78,66,39,26.0,77
2016-05,NY,75,64,36,26.0,79
2016-06,NY,56,63,34,22.0,79
2016-07,NY,62,59,36,17.0,79
2016-08,NY,75,64,41,15.0,79
2016-09,NY,93,71,40,23.0,73
2016-10,NY,95,67,44,28.0,68
2016-11,NY,86,68,45,50.0,62
2016-12,NY,79,64,38,33.0,66
2017-01,NY,100,75,50,47.0,81
2017-02,NY,98,71,47,100.0,78
2017-03,NY,96,77,60,43.0,83
2017-04,NY,97,75,46,30.0,87
2017-05,NY,90,75,57,27.0,84
2017-06,NY,81,70,50,22.0,78
2017-07,NY,78,75,55,17.0,87
2017-08,NY,53,67,40,17.0,82
2017-09,NY,90,71,49,27.0,71
2017-10,NY,89,78,51,26.0,72
2017-11,NY,89,76,50,30.0,64
2017-12,NY,87,74,46,26.0,64
2018-01,NY,87,78,50,40.0,74
2018-02,NY,90,79,50,31.0,74
2018-03,NY,81,72,44,26.0,77
2018-04,NY,86,73,44,27.0,78
2018-05,NY,94,73,47,30.0,79
2018-06,NY,71,69,43,49.0,78
2018-07,NY,75,70,44,27.0,86
2018-08,NY,67,72,43,19.0,87
2018-09,NY,91,76,44,20.0,67
2018-10,NY,87,76,46,40.0,69
2018-11,NY,87,71,46,40.0,68
2018-12,NY,91,70,44,32.0,65
2019-01,NY,84,78,47,39.0,81
2019-02,NY,89,82,51,31.0,77
2019-03,NY,89,80,49,27.0,80
2019-04,NY,87,76,49,29.0,78
2019-05,NY,79,71,43,26.0,76
2019-06,NY,74,71,41,39.0,85
2019-07,NY,65,69,48,30.0,90
2019-08,NY,75,73,42,21.0,85
2019-09,NY,90,74,45,20.0,73
2019-10,NY,90,76,44,28.0,68
2019-11,NY,83,73,43,28.0,66
2019-12,NY,75,64,37,33.0,63
2020-01,NY,80,76,45,25.0,78
2020-02,NY,79,77,44,27.0,71
2020-03,NY,66,94,51,23.0,72
2020-04,NY,68,80,61,29.0,66
2020-05,NY,69,70,55,24.0,79
2020-06,NY,72,67,44,20.0,89
2020-07,NY,61,74,44,17.0,100
2020-08,NY,68,72,44,16.0,88
2020-09,NY,85,78,43,18.0,79
2020-10,NY,87,86,46,21.0,73
2020-11,NY,68,75,44,23.0,63
2020-12,NY,69,78,47,19.0,68
2021-01,NY,64,92,45,22.0,77
2021-02,NY,71,90,46,21.0,74
2021-03,NY,66,89,50,26.0,82
2021-04,NY,70,79,48,29.0,83
2021-05,NY,71,78,48,17.0,84
2021-06,NY,60,77,44,14.0,85
2021-07,NY,55,71,48,12.0,87
2021-08,NY,58,72,44,16.0,82
2021-09,NY,75,89,52,20.0,75
2021-10,NY,69,100,49,22.0,76
2021-11,NY,70,88,47,23.0,72
2021-12,NY,74,98,48,18.0,69
2022-01,NY,63,99,52,22.0,73
2022-02,NY,70,92,52,20.0,82
2022-03,NY,72,90,49,22.0,81
2022-04,NY,66,81,47,25.0,78
2022-05,NY,66,83,43,21.0,73
2022-06,NY,48,80,43,17.0,78
2022-07,NY,47,75,44,15.0,83
2022-08,NY,53,75,50,18.0,83
2022-09,NY,70,78,49,32.0,69
2022-10,NY,66,77,48,27.0,68
2022-11,NY,58,76,46,25.0,61
2022-12,NY,56,72,43,24.0,63
2023-01,NY,61,77,48,24.0,69
2023-02,NY,62,80,50,26.0,69
2023-03,NY,58,81,47,25.0,69
2023-04,NY,56,73,45,19.0,76
2023-05,NY,53,75,44,40.0,73
2023-06,NY,43,71,45,23.0,76
2023-07,NY,41,71,46,16.0,83
2023-08,NY,53,75,48,22.0,77
2023-09,NY,62,75,49,26.0,69
2023-10,NY,57,75,48,28.0,65
2023-11,NY,55,77,49,27.0,63
2023-12,NY,52,72,45,28.0,64
2024-01,NY,57,80,51,32.0,69
2024-02,NY,63,83,55,40.0,62
2024-03,NY,63,81,55,39.0,64
2024-04,NY,62,83,53,27.0,65
2024-05,NY,54,78,48,26.0,65
2024-06,NY,47,75,46,25.0,67
2024-07,NY,47,77,48,24.0,69
2024-08,NY,56,81,50,29.0,67
2024-09,NY,69,84,52,50.0,62
2024-10,NY,74,84,50,44.0,58
2024-11,NY,65,85,52,59.0,55
2024-12,NY,61,87,100,32.0,56
2025-01,NY,64,90,57,61.0,65
2025-02,NY,67,92,54,56.0,63
2025-03,NY,68,86,56,35.0,65
2025-04,NY,66,88,54,38.0,63
2025-05,NY,67,85,58,33.0,67
2015-01,OH,97,63,53,11.0,67
2015-02,OH,96,65,51,15.0,61
2015-03,OH,87,66,51,15.0,69
2015-04,OH,94,65,55,17.0,69
2015-05,OH,85,59,48,12.0,72
2015-06,OH,68,61,52,8.0,77
2015-07,OH,69,63,53,12.0,78
2015-08,OH,89,63,54,14.0,70
2015-09,OH,100,64,48,26.0,57
2015-10,OH,100,65,53,30.0,55
2015-11,OH,89,62,52,26.0,51
2015-12,OH,80,57,50,17.0,49
2016-01,OH,89,62,50,15.0,76
2016-02,OH,85,62,51,19.0,77
2016-03,OH,77,60,48,21.0,82
2016-04,OH,90,58,44,18.0,86
2016-05,OH,75,55,42,15.0,86
2016-06,OH,68,57,42,11.0,82
2016-07,OH,74,55,40,13.0,92
2016-08,OH,77,63,48,12.0,81
2016-09,OH,85,64,43,25.0,71
2016-10,OH,87,61,48,32.0,66
2016-11,OH,76,58,49,36.0,61
2016-12,OH,73,53,41,17.0,60
2017-01,OH,84,65,58,36.0,77
2017-02,OH,87,64,52,57.0,82
2017-03,OH,82,65,65,30.0,79
2017-04,OH,82,61,47,19.0,80
2017-05,OH,75,67,65,15.0,81
2017-06,OH,54,62,59,9.0,91
2017-07,OH,54,64,61,10.0,92
2017-08,OH,70,63,51,12.0,78
2017-09,OH,79,62,52,21.0,70
2017-10,OH,86,66,56,22.0,69
2017-11,OH,92,65,54,16.0,67
2017-12,OH,68,57,44,14.0,61
2018-01,OH,80,67,53,25.0,78
2018-02,OH,78,66,52,23.0,82
2018-03,OH,75,62,49,17.0,83
2018-04,OH,78,65,49,19.0,81
2018-05,OH,70,63,46,18.0,82
2018-06,OH,55,63,48,44.0,88
2018-07,OH,57,64,44,18.0,92
2018-08,OH,76,67,51,14.0,83
2018-09,OH,82,68,48,18.0,79
2018-10,OH,83,69,52,41.0,75
2018-11,OH,78,63,47,32.0,71
2018-12,OH,81,55,41,23.0,65
2019-01,OH,78,70,51,36.0,84
2019-02,OH,79,70,52,24.0,81
2019-03,OH,72,66,51,20.0,89
2019-04,OH,80,70,51,21.0,83
2019-05,OH,61,66,45,15.0,85
2019-06,OH,51,63,46,17.0,94
2019-07,OH,56,66,47,21.0,96
2019-08,OH,70,72,49,17.0,85
2019-09,OH,74,69,47,19.0,78
2019-10,OH,84,72,50,23.0,74
2019-11,OH,72,64,46,15.0,65
2019-12,OH,58,60,42,15.0,66
2020-01,OH,79,74,49,14.0,82
2020-02,OH,86,69,51,17.0,80
2020-03,OH,61,93,58,14.0,69
2020-04,OH,66,73,88,15.0,68
2020-05,OH,68,66,64,12.0,80
2020-06,OH,73,69,49,9.0,97
2020-07,OH,52,81,46,9.0,95
2020-08,OH,71,76,46,10.0,87
2020-09,OH,82,72,48,17.0,76
2020-10,OH,69,79,51,19.0,76
2020-11,OH,61,78,50,14.0,68
2020-12,OH,56,73,50,10.0,67
2021-01,OH,66,97,47,15.0,83
2021-02,OH,64,94,51,15.0,79
2021-03,OH,60,100,51,22.0,99
2021-04,OH,64,76,49,16.0,96
2021-05,OH,56,72,49,10.0,93
2021-06,OH,50,72,50,7.0,97
2021-07,OH,39,70,48,8.0,100
2021-08,OH,56,77,52,11.0,93
2021-09,OH,69,79,54,20.0,86
2021-10,OH,60,83,54,20.0,80
2021-11,OH,55,80,57,16.0,76
2021-12,OH,51,80,52,10.0,71
2022-01,OH,66,91,60,12.0,80
2022-02,OH,71,78,59,14.0,84
2022-03,OH,72,75,61,14.0,92
2022-04,OH,72,76,58,23.0,86
2022-05,OH,64,71,53,15.0,81
2022-06,OH,43,74,55,9.0,90
2022-07,OH,52,74,53,8.0,88
2022-08,OH,67,77,55,11.0,87
2022-09,OH,75,78,54,32.0,69
2022-10,OH,70,75,54,25.0,68
2022-11,OH,69,75,54,18.0,62
2022-12,OH,64,67,50,16.0,60
2023-01,OH,77,80,58,17.0,72
2023-02,OH,73,83,61,18.0,68
2023-03,OH,67,80,57,17.0,71
2023-04,OH,66,76,59,16.0,75
2023-05,OH,63,78,56,22.0,73
2023-06,OH,45,76,56,12.0,80
2023-07,OH,42,73,54,9.0,82
2023-08,OH,57,78,57,10.0,74
2023-09,OH,72,76,58,25.0,64
2023-10,OH,75,79,60,32.0,60
2023-11,OH,65,77,57,20.0,56
2023-12,OH,52,69,52,18.0,59
2024-01,OH,67,85,65,27.0,65
2024-02,OH,80,87,67,34.0,61
2024-03,OH,64,76,65,33.0,65
2024-04,OH,70,82,59,22.0,65
2024-05,OH,52,78,58,18.0,68
2024-06,OH,50,72,53,18.0,77
2024-07,OH,48,78,57,22.0,70
2024-08,OH,64,77,56,28.0,67
2024-09,OH,72,80,60,100.0,57
2024-10,OH,73,77,63,58.0,54
2024-11,OH,68,79,60,50.0,53
2024-12,OH,54,74,100,19.0,52
2025-01,OH,72,86,62,54.0,64
2025-02,OH,74,88,63,49.0,64
2025-03,OH,64,82,60,30.0,62
2025-04,OH,69,83,63,34.0,64
2025-05,OH,71,79,58,27.0,65
2015-01,OK,82,45,53,17.0,76
2015-02,OK,73,44,52,18.0,74
2015-03,OK,65,40,48,16.0,78
2015-04,OK,78,41,48,16.0,76
2015-05,OK,69,37,41,12.0,81
2015-06,OK,71,42,49,11.0,83
2015-07,OK,74,45,48,28.0,71
2015-08,OK,82,49,52,23.0,63
2015-09,OK,100,46,55,40.0,55
2015-10,OK,85,49,56,38.0,56
2015-11,OK,71,45,53,36.0,53
2015-12,OK,60,37,55,27.0,51
2016-01,OK,88,48,53,26.0,79
2016-02,OK,73,50,51,27.0,78
